"EventID","StationCode","Datetime","SampleDate","WaterTemp","SpecificConductance","Conductivity","Turbidity","DO","pH","Secchi","Tide","WeatherCode","VegetationRank","SubstrateCode","HabitatType","MicrocystisRank","MethodCode","GearCode","GearConditionCode","SampleAltered","FieldComments","Flag_WQ","Comment_WQ"
6063,"AL3",2014-10-01 11:26:00,2014-10-01,19.6,NA,954,NA,7.99,8.37,0.27,"Flood","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"Windy, Due to veg, shorter length (see new length below)","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6064,"AL2",2014-10-01 11:41:00,2014-10-01,19.9,NA,885,NA,6.94,8.33,0.22,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6065,"AL1",2014-10-01 12:05:00,2014-10-01,20.3,NA,754,19.6,3.59,8.07,0.42,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6073,"BL4",2014-10-17 09:45:00,2014-10-17,18.4,NA,224,55.3,8.65,8.18,0.21,"Flood","CLR",NA,"MUD","RIP",1,"BSEIN","SEIN50",2,NA,"Lots of mud in seine-Condition 2-","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6074,"BL3",2014-10-17 10:20:00,2014-10-17,18.7,NA,245,NA,8.78,8.14,0.26,"Flood","CLR",NA,"MUD","RIP",1,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6075,"BL2",2014-10-17 11:05:00,2014-10-17,18.9,NA,248,NA,8.21,7.83,0.2,"Flood","CLR",NA,"MUD","RIP",1,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6076,"AL4",2014-10-17 11:45:00,2014-10-17,19,NA,312,75.6,6.06,7.83,0.18,NA,"CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6077,"AL3",2014-10-17 12:20:00,2014-10-17,18.9,NA,290,NA,7.09,7.88,0.2,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,"Y","Shorter seine due to the vegetation (see the length)","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6079,"AL1",2014-10-17 13:10:00,2014-10-17,19.9,NA,655,33.6,5.17,7.79,0.29,"Flood","CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6078,"AL2",2014-10-17 13:45:00,2014-10-17,19.7,NA,372,NA,7.36,7.92,0.22,"Flood","CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6080,"YB",2014-10-17 14:40:00,2014-10-17,18.5,NA,1044,42.2,7.7,8.11,0.24,NA,"CLR",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6081,"YB",2014-10-31 07:42:00,2014-10-31,15.9,NA,1087,21.5,5.93,7.03,NA,NA,"CLD",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA"
6082,"AL1",2014-10-31 08:43:00,2014-10-31,16.4,NA,676,45,5.15,6.67,NA,"Flood","CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA"
6083,"AL2",2014-10-31 09:04:00,2014-10-31,16.5,NA,548,NA,7.12,6.71,NA,"Flood","CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"Hyacinth in seine","1,1,NA,1,3,NA,NA","NA,NA,NA,NA,pH,NA,NA"
6084,"AL3",2014-10-31 09:35:00,2014-10-31,16.7,NA,433,NA,7.77,6.64,NA,"Flood","CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"Seined through hyacinth","1,1,NA,1,1,NA,NA","NA,NA,NA,NA,NA,NA,NA"
6085,"AL4",2014-10-31 10:00:00,2014-10-31,16.9,NA,287,51.5,7.72,6.64,NA,"Flood","CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,3,1,NA","NA,NA,NA,NA,pH,NA,NA"
6086,"BL2",2014-10-31 10:34:00,2014-10-31,17.2,NA,304,52.4,9.03,6.74,NA,"Flood","RAN",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,3,1,NA","NA,NA,NA,NA,pH,NA,NA"
6087,"BL3",2014-10-31 11:00:00,2014-10-31,17.2,NA,264,44.9,9.33,6.7,NA,"Flood","RAN",NA,"MUD","RIP",NA,"BSEIN","SEIN50",2,NA,"Lots of mud","1,1,NA,1,3,1,NA","NA,NA,NA,NA,pH,NA,NA"
6088,"BL4",2014-10-31 11:28:00,2014-10-31,16.9,NA,225,47.8,9,6.97,NA,"Flood","RAN",NA,"MUD","RIP",NA,"BSEIN","SEIN50",2,NA,"Newbie's fault?","1,1,NA,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA"
6094,"BL4",2014-11-13 08:38:00,2014-11-13,15.7,NA,255,53.8,9.02,8.08,0.2,"Flood","RAN",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6096,"BL3",2014-11-13 09:06:00,2014-11-13,15.6,NA,355,NA,8.66,8.07,0.21,NA,"RAN",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6095,"BL2",2014-11-13 09:25:00,2014-11-13,15.4,NA,404,NA,7.86,7.99,0.22,"Flood","RAN",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6093,"BL1",2014-11-13 09:50:00,2014-11-13,14.8,NA,381,89.1,7.81,7.96,0.21,"Flood","RAN",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"Below the fence, right below fyke due to hyacinth.","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6092,"AL4",2014-11-13 10:14:00,2014-11-13,15.4,NA,597,29.9,7.79,8,0.15,"Flood","RAN",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6097,"AL3",2014-11-13 10:35:00,2014-11-13,15.3,NA,559,NA,7.5,7.86,0.32,"Flood","RAN",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6098,"AL2",2014-11-13 10:48:00,2014-11-13,15.2,NA,559,NA,6.31,8.02,0.28,"Flood","CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6091,"AL1",2014-11-13 11:16:00,2014-11-13,15.4,NA,559,23.5,5.89,7.97,0.42,"Flood","CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6090,"YB",2014-11-13 11:49:00,2014-11-13,14.6,NA,1096,30.3,6.58,8.01,0.3,NA,"CLD",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6101,"YB",2014-11-26 08:57:00,2014-11-26,10,NA,980,NA,9.53,7.18,0.35,NA,"CLR",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"Forgot turb vials; pictures # 530-533","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6102,"AL1",2014-11-26 09:47:00,2014-11-26,11.7,NA,501,14.6,6.33,6.99,0.57,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6103,"AL2",2014-11-26 09:55:00,2014-11-26,11.9,NA,520,NA,5.99,7.03,0.39,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,3,NA,1","NA,NA,NA,NA,pH,NA,NA"
6104,"AL3",2014-11-26 10:49:00,2014-11-26,12.1,NA,470,27.8,8.21,7.29,0.27,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",2,"Y","Shortened due to hyacinth; forgot to take pictures here","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6105,"AL4",2014-11-26 10:50:00,2014-11-26,12.6,NA,449,34.1,9.87,7.39,0.31,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6109,"BL4",2014-11-26 11:31:00,2014-11-26,12,NA,217,48.8,10.31,7.46,0.32,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",2,NA,"Seine flipped at beginning; pictures # 554-558","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6108,"BL3",2014-11-26 11:49:00,2014-11-26,12.3,NA,295,NA,2.18,7.26,0.19,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"Pictures # 559-562","1,1,NA,3,1,NA,1","NA,NA,NA,DO,NA,NA,NA"
6107,"BL2",2014-11-26 12:14:00,2014-11-26,12.3,NA,384,53.6,8.77,7.13,0.19,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"Pictures # 563-567","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6106,"BL1",2014-11-26 12:35:00,2014-11-26,12.1,NA,428,52.3,7.51,7.14,0.23,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,"Y","Downstream of regular site due to hyacinth- south of the gate. Pictures # 568-575","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6122,"AL1",2014-12-10 09:02:00,2014-12-10,14.1,NA,471,44.5,5.07,7.88,0.21,NA,"CLD",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6120,"AL2",2014-12-10 09:20:00,2014-12-10,14.1,NA,472,NA,4.82,7.87,0.32,NA,"CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6119,"AL3",2014-12-10 09:37:00,2014-12-10,14.1,NA,476,NA,4.85,7.84,0.17,NA,"CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6121,"AL4",2014-12-10 10:06:00,2014-12-10,14.1,NA,491,38.4,5.01,7.87,0.22,NA,"CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6123,"BL4",2014-12-10 12:22:00,2014-12-10,14.4,NA,500,48.2,5.06,7.87,0.28,"Ebb","CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6118,"BL3",2014-12-10 12:37:00,2014-12-10,14.3,NA,507,NA,5.07,7.87,0.22,"Ebb","CLD",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6117,"BL2",2014-12-10 13:13:00,2014-12-10,14.2,NA,496,NA,5.08,7.9,0.2,"Ebb","CLD",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6116,"BL1",2014-12-10 13:42:00,2014-12-10,14.2,NA,498,122,4.68,7.9,0.3,NA,"CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,"Y","Alt site (below hyacinth & fyke). Hole in net","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6139,"BL2",2014-12-24 09:42:00,2014-12-24,12.9,NA,297,139,5.56,7.97,0.11,"Ebb","CLD",NA,"AVG","RIP",NA,"BSEIN","SEIN50",1,NA,"High flow site","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6140,"BL1",2014-12-24 10:09:00,2014-12-24,12.9,NA,296,101,5.73,7.98,0.24,NA,"CLD",NA,"AVG","VEG",NA,"BSEIN","SEIN50",1,NA,"High flows.","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6146,"LIHFS",2014-12-24 11:12:00,2014-12-24,13,NA,297,NA,7.38,8.09,NA,"Ebb","CLD",NA,"AVG","AG",NA,"BSEIN","SEIN50",1,NA,"High flows.","1,1,NA,1,1,NA,NA","NA,NA,NA,NA,NA,NA,NA"
6145,"LIS",2014-12-24 11:29:00,2014-12-24,12.9,NA,295,73,6.26,8.05,0.19,"Ebb","CLD",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"High flows.","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6138,"AL4",2014-12-24 11:45:00,2014-12-24,12.9,NA,296,107,6.49,8.08,0.23,NA,"CLD",NA,"AVG","VEG",NA,"BSEIN","SEIN50",1,NA,"High flows.","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6137,"AL3",2014-12-24 12:05:00,2014-12-24,12.8,NA,294,NA,6.73,8.08,0.19,NA,"CLD",NA,"AVG","VEG",NA,"BSEIN","SEIN50",1,NA,"Very windy, high flows","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6136,"AL2",2014-12-24 12:19:00,2014-12-24,12.8,NA,293,NA,6.39,8.09,0.25,NA,"CLD",NA,"AVG","VEG",NA,"BSEIN","SEIN50",1,NA,"High flows.","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6135,"AL1",2014-12-24 12:42:00,2014-12-24,12.9,NA,290,65.9,6.76,8.15,0.22,NA,"CLD",NA,"AVG","AG",NA,"BSEIN","SEIN50",1,NA,"Very windy. Seined on shelf due to high flows","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6152,"AL2",2015-01-07 09:40:00,2015-01-07,7.6,NA,410,NA,9.5,8.34,0.18,"High","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6153,"AL3",2015-01-07 09:57:00,2015-01-07,7.5,NA,408,NA,8.72,8.44,0.16,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6154,"AL4",2015-01-07 10:16:00,2015-01-07,7.5,NA,397,71,9.18,8.46,0.22,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6150,"BL4",2015-01-07 12:45:00,2015-01-07,7.3,NA,399,64.1,9.05,8.47,0.19,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6149,"BL3",2015-01-07 13:11:00,2015-01-07,7.8,NA,398,NA,9.14,8.59,0.22,NA,"CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6148,"BL2",2015-01-07 13:33:00,2015-01-07,7.7,NA,393,NA,9.45,8.72,0.2,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6147,"BL1",2015-01-07 14:07:00,2015-01-07,8.2,NA,401,53.6,9.45,8.89,0.18,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6189,"BL1",2015-01-29 09:10:00,2015-01-29,11.2,NA,521,68.7,9.38,8.71,0.18,"Ebb","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"New net- 1st seine using it. Did a pull first with the old net for the same length but downstream to check efficiency (data sheet is in binder, not entered into database).","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6190,"BL2",2015-01-29 09:38:00,2015-01-29,11.1,NA,525,NA,9.51,8.85,0.16,"Low","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6191,"BL3",2015-01-29 10:01:00,2015-01-29,11.1,NA,595,NA,9.31,8.97,0.2,"Flood","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"Did a second sweep with old seine and only had 2 SHR","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6192,"BL4",2015-01-29 10:23:00,2015-01-29,11.2,NA,593,36.9,9.57,9.04,0.23,"Flood","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"new seine","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6185,"AL1",2015-01-29 11:58:00,2015-01-29,11.6,NA,483,109.6,8.9,9.04,0.16,"High","CLR",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6186,"AL2",2015-01-29 12:15:00,2015-01-29,12,NA,515,NA,9.22,9,0.21,"Ebb","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,3,NA,1","NA,NA,NA,NA,pH,NA,NA"
6187,"AL3",2015-01-29 12:38:00,2015-01-29,11.8,NA,525,NA,8.58,8.85,0.16,"Ebb","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6188,"AL4",2015-01-29 13:02:00,2015-01-29,11.8,NA,537,62,8.88,8.92,0.16,"Ebb","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,3,1,1","NA,NA,NA,NA,pH,NA,NA"
6244,"AL1",2015-02-25 12:46:00,2015-02-25,12.3,NA,629,50.2,9.67,8.21,0.21,"Ebb","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6243,"AL2",2015-02-25 13:05:00,2015-02-25,12.9,NA,636,NA,9.41,8.42,0.26,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6248,"AL3",2015-02-25 13:25:00,2015-02-25,12.8,NA,638,NA,9.08,8.35,0.24,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",2,NA,"Going over the water primrose. (growing back)","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6253,"AL4",2015-02-25 13:49:00,2015-02-25,12.3,NA,614,44.6,8.85,8.16,0.22,NA,"CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6251,"BL1",2015-02-25 14:05:00,2015-02-25,12.7,NA,622,44.2,9.17,8.33,0.25,"Ebb","CLD",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6247,"BL4",2015-02-26 15:30:00,2015-02-26,12.9,NA,631,40.6,9.34,8.31,0.24,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6245,"BL3",2015-02-26 16:08:00,2015-02-26,13.7,NA,648,47.1,9.83,8.1,NA,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA"
6246,"BL2",2015-02-26 16:30:00,2015-02-26,13.1,NA,630,56,9.24,8.06,NA,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,NA","NA,NA,NA,NA,NA,NA,NA"
6265,"AL1",2015-03-12 09:15:00,2015-03-12,16.4,NA,874,55.9,8.05,7.75,0.2,NA,"CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"windy","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6268,"AL2",2015-03-12 09:33:00,2015-03-12,16.4,NA,869,NA,7.24,7.76,0.18,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"CHNS= 64-86 mm","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6266,"AL3",2015-03-12 10:04:00,2015-03-12,16.5,NA,873,NA,10.22,7.79,0.16,"Flood","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6264,"AL4",2015-03-12 10:26:00,2015-03-12,16.7,NA,826,46.2,8.29,7.84,0.19,NA,"CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"Windy","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6250,"BL3",2015-03-12 12:55:00,2015-03-12,17.2,NA,811,NA,8.05,7.85,0.26,NA,"CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6249,"BL2",2015-03-12 13:15:00,2015-03-12,16.8,NA,786,NA,7.51,7.83,0.25,"Ebb","CLD",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6252,"BL1",2015-03-12 13:38:00,2015-03-12,17.6,NA,846,50.1,8.24,7.94,0.22,"Ebb","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6289,"BL6",2015-03-24 15:15:00,2015-03-24,NA,600,527,49.5,10.22,8.23,0.22,"Ebb","CLD",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"New site- to supplement BL-5 being covered in hyacinth","NA,3,3,1,1,1,1","NA,Conductivity,SpecificConductance,NA,NA,NA,NA"
6280,"AL1",2015-03-25 11:11:00,2015-03-25,17.7,NA,983,66.3,7.45,7.99,0.18,NA,"CLR",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"ODO: 7.02","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6281,"AL2",2015-03-25 11:35:00,2015-03-25,18.1,NA,778,NA,7.27,7.98,0.2,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"ODO: 7.09","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6282,"AL3",2015-03-25 11:50:00,2015-03-25,18.3,NA,772,NA,7.3,8.02,0.18,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6283,"AL4",2015-03-25 12:10:00,2015-03-25,18.1,NA,769,80.1,7.49,8.11,0.16,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"CHNF= 0-69 S= 70-94","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6285,"BL1",2015-03-25 12:59:00,2015-03-25,18.3,NA,691,52.8,7.41,8.08,0.21,"Ebb","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6286,"BL2",2015-03-25 13:19:00,2015-03-25,18.3,NA,764,NA,7.54,8.07,0.19,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6287,"BL3",2015-03-25 13:42:00,2015-03-25,18.7,NA,846,NA,8.24,8.12,0.21,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6288,"BL4",2015-03-25 14:00:00,2015-03-25,18.6,NA,886,59.5,7.56,8.13,0.24,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6306,"AL1",2015-04-06 09:37:00,2015-04-06,15.4,912,744,48,6.48,8.25,0.18,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6309,"AL2",2015-04-06 10:00:00,2015-04-06,15.9,NA,826,NA,7.05,8.08,0.21,"Ebb","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6310,"AL3",2015-04-06 10:20:00,2015-04-06,15.9,NA,817,NA,8.98,8.23,0.22,NA,"CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",2,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6305,"AL4",2015-04-06 11:04:00,2015-04-06,16.1,758,628,48.9,8.81,8.29,0.2,NA,"CLD",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,1,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6304,"BL4",2015-04-06 12:31:00,2015-04-06,16.3,NA,702,79.9,7.59,8.24,0.19,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
6308,"BL3",2015-04-06 12:45:00,2015-04-06,16.4,NA,708,NA,8.17,8.24,0.19,"Ebb","CLR",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6307,"BL2",2015-04-06 13:06:00,2015-04-06,15.7,763,627,NA,7.98,8.23,0.19,"Ebb","CLD",NA,"MUD","RIP",NA,"BSEIN","SEIN50",1,NA,"","1,1,1,1,1,NA,1","NA,NA,NA,NA,NA,NA,NA"
6303,"BL1",2015-04-06 13:35:00,2015-04-06,17.2,NA,594,106,8.19,8.26,0.2,"Ebb","CLR",NA,"MUD","VEG",NA,"BSEIN","SEIN50",1,NA,"","1,1,NA,1,1,1,1","NA,NA,NA,NA,NA,NA,NA"
